Date,Bank,Ticker,Open,High,Low,Close,Volume,Daily_Return,Volatility_30d,MA_50,MA_200,Risk_Flag
2021-07-05,Goldman Sachs,GS,188.47,187.2,186.81,187.1,14571761,-0.025345,0.2699463547120888,199.79,221.89,Medium
2021-07-06,Goldman Sachs,GS,190.8,191.11,189.91,190.87,12924764,0.020162,0.27842938489006885,199.36,221.67,Medium
2021-07-07,Goldman Sachs,GS,190.93,192.31,188.21,192.28,24873517,0.007357,0.2798521528995944,199.15,221.45,Medium
2021-07-08,Goldman Sachs,GS,185.77,189.4,186.09,187.64,23357160,-0.024089,0.28644263593134417,198.85,221.18,Medium
2021-07-09,Goldman Sachs,GS,189.43,187.94,186.27,187.86,18513823,0.001156,0.2867443925170989,198.56,220.92,Medium
2021-07-12,Goldman Sachs,GS,191.43,191.63,187.61,190.97,22460889,0.016575,0.2925240592440809,198.34,220.67,Medium
2021-07-13,Goldman Sachs,GS,187.89,187.46,186.17,187.38,22521179,-0.018842,0.2943025435264266,198.02,220.43,Medium
2021-07-14,Goldman Sachs,GS,192.92,192.43,190.31,191.49,13460797,0.021973,0.3024644494926807,197.82,220.19,High
2021-07-15,Goldman Sachs,GS,185.44,189.07,185.66,186.99,11616403,-0.023544,0.30340768001281493,197.48,219.93,High
2021-07-16,Goldman Sachs,GS,184.38,184.91,183.28,184.71,14037487,-0.012183,0.3037066689258138,197.16,219.68,High
2021-07-19,Goldman Sachs,GS,181.8,183.15,179.02,182.02,11941974,-0.014571,0.3056171082408567,196.71,219.4,High
2021-07-20,Goldman Sachs,GS,186.7,188.18,185.9,186.01,5045094,0.021962,0.29821679064919115,196.23,219.18,Medium
2021-07-21,Goldman Sachs,GS,183.99,186.63,181.42,184.63,11040695,-0.007455,0.2958800643695418,195.79,218.96,Medium
2021-07-22,Goldman Sachs,GS,180.21,181.86,181.15,181.3,7548821,-0.018035,0.2860866811410306,195.34,218.7,Medium
2021-07-23,Goldman Sachs,GS,181.51,184.13,181.37,182.62,17979146,0.007289,0.28495333679028445,194.89,218.47,Medium
2021-07-26,Goldman Sachs,GS,185.63,184.94,184.16,184.57,21779869,0.01069,0.2814896363691346,194.56,218.25,Medium
2021-07-27,Goldman Sachs,GS,185.87,188.23,185.16,186.56,13910243,0.01079,0.2828307792255122,194.29,218.05,Medium
2021-07-28,Goldman Sachs,GS,185.3,186.66,182.9,185.82,23151504,-0.003995,0.2819160204174531,193.94,217.88,Medium
2021-07-29,Goldman Sachs,GS,187.21,187.03,186.4,186.61,10267796,0.004286,0.2618948360791224,193.56,217.71,Medium
2021-07-30,Goldman Sachs,GS,184.11,185.4,180.6,184.75,23751908,-0.009962,0.2628294182202332,193.01,217.52,Medium
2021-08-02,Goldman Sachs,GS,188.06,190.07,189.36,189.68,16356387,0.026653,0.26030878157643267,192.54,217.37,Medium
2021-08-03,Goldman Sachs,GS,191.62,193.6,191.68,193.15,12579735,0.018297,0.2619675510314076,192.19,217.24,Medium
2021-08-04,Goldman Sachs,GS,196.44,196.75,195.54,196.5,5200029,0.017333,0.26632952203974175,191.9,217.12,Medium
2021-08-05,Goldman Sachs,GS,199.5,199.41,196.43,199.01,23693759,0.012784,0.26854200819736923,191.66,217.01,Medium
2021-08-06,Goldman Sachs,GS,200.49,203.52,199.02,200.69,17170082,0.008463,0.26839690260518145,191.47,216.9,Medium
2021-08-09,Goldman Sachs,GS,197.24,197.57,194.5,196.82,12072724,-0.019319,0.2536969583872692,191.2,216.8,Medium
2021-08-10,Goldman Sachs,GS,197.23,199.75,198.75,198.83,5127956,0.010251,0.2548287543252366,191.03,216.69,Medium
2021-08-11,Goldman Sachs,GS,197.71,199.69,197.25,199.25,8881095,0.002077,0.2536128542337031,190.86,216.59,Medium
2021-08-12,Goldman Sachs,GS,205.56,204.98,202.52,203.27,24643716,0.020174,0.2540032619782125,190.85,216.49,Medium
2021-08-13,Goldman Sachs,GS,207.18,207.12,203.11,205.91,5165927,0.012993,0.2544317748450999,190.94,216.39,Medium
2021-08-16,Goldman Sachs,GS,208.55,210.21,207.19,207.75,5683294,0.008945,0.24091447362326,191.07,216.3,Medium
2021-08-17,Goldman Sachs,GS,201.63,204.58,201.99,202.3,21015353,-0.026246,0.2505569097153036,191.24,216.16,Medium
2021-08-18,Goldman Sachs,GS,201.83,204.86,198.23,202.07,22277183,-0.001124,0.25020440359376245,191.35,216.0,Medium
2021-08-19,Goldman Sachs,GS,200.35,202.43,199.84,200.35,21142109,-0.008508,0.24007742342091984,191.55,215.82,Medium
2021-08-20,Goldman Sachs,GS,202.52,203.1,200.98,201.2,16429283,0.004252,0.2401172575888993,191.74,215.65,Medium
2021-08-23,Goldman Sachs,GS,200.34,202.16,199.84,199.94,6330491,-0.006266,0.23751166732912746,191.97,215.48,Medium
2021-08-24,Goldman Sachs,GS,199.65,199.2,196.99,199.13,12733379,-0.004068,0.2301881763171018,192.21,215.28,Medium
2021-08-25,Goldman Sachs,GS,200.45,201.21,200.48,200.62,10756506,0.007507,0.22306056280255626,192.45,215.12,Medium
2021-08-26,Goldman Sachs,GS,200.1,201.61,199.15,199.31,6592163,-0.006528,0.2115134809485007,192.53,214.95,Medium
2021-08-27,Goldman Sachs,GS,200.05,199.98,198.2,199.75,21986852,0.002193,0.20706619172109167,192.61,214.8,Medium
2021-08-30,Goldman Sachs,GS,195.07,197.74,193.17,195.03,12834926,-0.023651,0.2151596311603278,192.71,214.64,Medium
2021-08-31,Goldman Sachs,GS,191.81,193.09,191.78,192.52,18535215,-0.012831,0.21125624022773543,192.71,214.45,Medium
2021-09-01,Goldman Sachs,GS,194.46,197.78,194.46,194.57,22336197,0.010609,0.21128816338017034,192.76,214.26,Medium
2021-09-02,Goldman Sachs,GS,189.82,191.86,190.15,190.85,17224465,-0.019096,0.21217572368711685,192.74,214.06,Medium
2021-09-03,Goldman Sachs,GS,194.61,194.97,193.01,194.65,19029081,0.019896,0.21807408722817123,192.75,213.88,Medium
2021-09-06,Goldman Sachs,GS,197.78,198.79,197.23,197.69,16168023,0.015623,0.2201973462465291,192.96,213.71,Medium
2021-09-07,Goldman Sachs,GS,194.54,197.73,196.06,196.91,17070387,-0.003946,0.21944986176138206,193.15,213.55,Medium
2021-09-08,Goldman Sachs,GS,206.02,207.58,206.06,206.26,6301702,0.047503,0.2552752907843231,193.56,213.46,Medium
2021-09-09,Goldman Sachs,GS,209.12,213.23,209.41,210.36,18905195,0.019855,0.2595853363490744,193.97,213.37,Medium
2021-09-10,Goldman Sachs,GS,207.79,209.17,206.29,207.27,6274764,-0.014672,0.262153227822861,194.28,213.25,Medium
2021-09-13,Goldman Sachs,GS,210.43,210.36,209.44,209.76,7654873,0.012029,0.25447239688500606,194.73,213.16,Medium
2021-09-14,Goldman Sachs,GS,209.59,210.55,208.04,210.04,10593642,0.001315,0.2506130679819474,195.11,213.05,Medium
2021-09-15,Goldman Sachs,GS,208.1,209.08,205.81,207.53,20062337,-0.011954,0.25034952940845434,195.42,212.91,Medium
2021-09-16,Goldman Sachs,GS,204.69,205.15,203.51,204.09,16814510,-0.016572,0.253736766806808,195.75,212.77,Medium
2021-09-17,Goldman Sachs,GS,207.11,207.85,207.15,207.34,14360863,0.015946,0.2565697116034738,196.14,212.63,Medium
2021-09-20,Goldman Sachs,GS,207.03,206.54,202.87,205.45,14636717,-0.009139,0.2511294427271076,196.43,212.48,Medium
2021-09-21,Goldman Sachs,GS,204.43,206.14,203.95,205.18,17024756,-0.001327,0.24988331732724578,196.78,212.32,Medium
2021-09-22,Goldman Sachs,GS,203.75,202.65,198.99,202.26,17480930,-0.014227,0.25380408754636213,197.0,212.13,Medium
2021-09-23,Goldman Sachs,GS,199.71,202.67,197.52,199.93,7463513,-0.011505,0.24916327309601088,197.26,211.88,Medium
2021-09-24,Goldman Sachs,GS,198.75,200.65,199.19,199.59,9383544,-0.001721,0.24590167149004918,197.55,211.62,Medium
2021-09-27,Goldman Sachs,GS,200.51,203.03,200.84,200.86,22769180,0.006391,0.24512117283065515,197.93,211.38,Medium
2021-09-28,Goldman Sachs,GS,191.67,194.54,192.24,192.73,11567812,-0.040485,0.2608309738981855,198.07,211.07,Medium
2021-09-29,Goldman Sachs,GS,193.59,195.57,190.53,192.84,12830754,0.000544,0.26089573625310236,198.23,210.75,Medium
2021-09-30,Goldman Sachs,GS,189.1,190.89,190.36,190.62,21948367,-0.011473,0.2617351208134958,198.42,210.46,Medium
2021-10-01,Goldman Sachs,GS,196.24,196.12,192.26,194.89,12789279,0.022363,0.27033201136842194,198.66,210.2,Medium
2021-10-04,Goldman Sachs,GS,203.02,207.36,203.81,203.97,10170739,0.046622,0.30276101029961144,199.05,209.99,High
2021-10-05,Goldman Sachs,GS,203.72,203.42,201.82,202.87,23559636,-0.00538,0.3029696353281675,199.38,209.77,High
2021-10-06,Goldman Sachs,GS,197.45,198.71,196.06,197.43,12372826,-0.026845,0.31256474659160766,199.61,209.52,High
2021-10-07,Goldman Sachs,GS,198.11,198.15,196.53,197.85,5876263,0.002118,0.31208355882715244,199.83,209.28,High
2021-10-08,Goldman Sachs,GS,196.68,198.81,196.89,197.26,22910382,-0.002957,0.31211734123985246,200.08,209.05,High
2021-10-11,Goldman Sachs,GS,203.8,204.3,202.67,203.44,16212283,0.031324,0.31690567089334115,200.36,208.83,High
2021-10-12,Goldman Sachs,GS,208.98,209.85,207.99,208.84,6834574,0.026524,0.3218210836701575,200.67,208.61,High
2021-10-13,Goldman Sachs,GS,210.2,212.23,209.59,211.74,6382166,0.013906,0.32264709643093087,200.98,208.43,High
2021-10-14,Goldman Sachs,GS,208.83,211.47,207.82,209.84,24744199,-0.008962,0.3179124829180032,201.19,208.26,High
2021-10-15,Goldman Sachs,GS,211.57,213.2,210.58,212.14,7222360,0.010952,0.31491254323394136,201.42,208.1,High
2021-10-18,Goldman Sachs,GS,212.28,213.11,213.06,213.09,11447422,0.004451,0.31269700145747575,201.75,207.94,High
2021-10-19,Goldman Sachs,GS,215.3,214.25,213.31,213.95,13276408,0.004078,0.31208163466843764,202.05,207.77,High
2021-10-20,Goldman Sachs,GS,208.77,208.78,206.84,208.76,22085109,-0.024262,0.29171472945543087,202.24,207.59,Medium
2021-10-21,Goldman Sachs,GS,211.49,213.05,211.28,212.31,7371702,0.016999,0.29018703161662657,202.42,207.45,Medium
2021-10-22,Goldman Sachs,GS,212.21,212.74,211.16,212.73,15294025,0.001976,0.28662826065803126,202.56,207.34,Medium
2021-10-25,Goldman Sachs,GS,211.92,213.29,211.57,212.45,22291976,-0.00131,0.284779255477545,202.65,207.21,Medium
2021-10-26,Goldman Sachs,GS,210.2,210.72,207.26,210.5,5946175,-0.009174,0.2861631350943387,202.82,207.06,Medium
2021-10-27,Goldman Sachs,GS,206.81,208.63,206.3,207.93,23216303,-0.012221,0.28626294903532323,202.93,206.91,Medium
2021-10-28,Goldman Sachs,GS,208.18,210.43,206.7,209.03,12188864,0.005274,0.2820984482579039,203.11,206.79,Medium
2021-10-29,Goldman Sachs,GS,204.11,204.31,202.16,203.33,10052373,-0.027269,0.28983381245275125,203.15,206.66,Medium
2021-11-01,Goldman Sachs,GS,206.1,207.12,204.66,205.91,15323525,0.012711,0.29108431339212626,203.27,206.54,Medium
2021-11-02,Goldman Sachs,GS,202.4,203.47,200.7,202.55,14322294,-0.016323,0.2950029202733074,203.34,206.42,Medium
2021-11-03,Goldman Sachs,GS,196.04,198.06,195.68,196.04,20636172,-0.032143,0.3067099818238048,203.24,206.27,High
2021-11-04,Goldman Sachs,GS,201.67,202.89,198.91,201.72,23318420,0.02897,0.31677129163235046,203.29,206.1,High
2021-11-05,Goldman Sachs,GS,198.84,200.77,198.08,199.05,20536486,-0.013236,0.31921806928030927,203.28,205.93,High
2021-11-08,Goldman Sachs,GS,197.35,197.53,195.09,196.84,6432278,-0.011095,0.32024742232133907,203.32,205.77,High
2021-11-09,Goldman Sachs,GS,200.86,201.04,198.79,200.41,16758724,0.018145,0.30111052587978393,203.47,205.62,High
2021-11-10,Goldman Sachs,GS,204.7,207.45,204.55,206.32,14006220,0.029482,0.3118214205294988,203.71,205.51,High
2021-11-11,Goldman Sachs,GS,201.27,203.79,199.36,201.4,5718773,-0.023865,0.31862078465529936,203.92,205.36,High
2021-11-12,Goldman Sachs,GS,196.93,199.96,197.59,198.42,15203582,-0.01478,0.3161985153678423,203.99,205.16,High
2021-11-15,Goldman Sachs,GS,196.34,197.85,195.47,195.72,17844107,-0.013623,0.28719758309868165,203.96,204.95,Medium
2021-11-16,Goldman Sachs,GS,199.42,198.74,196.92,198.65,10281742,0.015,0.2906839270596633,203.99,204.77,Medium
2021-11-17,Goldman Sachs,GS,203.22,205.38,201.14,203.84,14135158,0.026092,0.2895418426143216,203.94,204.63,Medium
2021-11-18,Goldman Sachs,GS,200.31,201.67,199.84,200.43,18363970,-0.016735,0.29415624058744355,203.74,204.47,Medium
2021-11-19,Goldman Sachs,GS,202.78,205.5,204.58,204.95,8852322,0.022558,0.3006994839967592,203.7,204.33,High
2021-11-22,Goldman Sachs,GS,203.7,202.93,199.49,202.72,16807401,-0.010888,0.288912351913553,203.56,204.16,Medium
2021-11-23,Goldman Sachs,GS,204.57,204.01,202.4,203.85,8859595,0.005571,0.2784141852928153,203.43,204.01,Medium
2021-11-24,Goldman Sachs,GS,200.97,200.3,196.9,199.82,5324707,-0.019746,0.28019588566328835,203.28,203.83,Medium
2021-11-25,Goldman Sachs,GS,200.98,199.51,198.33,199.49,22333213,-0.001642,0.2793672184298924,203.19,203.63,Medium
2021-11-26,Goldman Sachs,GS,197.98,199.27,198.32,199.2,14702772,-0.001472,0.2768508799520434,203.02,203.44,Medium
2021-11-29,Goldman Sachs,GS,199.15,199.09,197.96,198.27,8427350,-0.004685,0.2762812263274133,202.88,203.26,Medium
2021-11-30,Goldman Sachs,GS,201.0,202.04,199.25,199.52,21840548,0.006341,0.2768092453179939,202.77,203.09,Medium
2021-12-01,Goldman Sachs,GS,194.95,198.17,194.78,196.41,10247259,-0.015581,0.2718908274748374,202.65,202.92,Medium
2021-12-02,Goldman Sachs,GS,193.57,194.85,192.0,193.73,24546224,-0.01364,0.26786667372525935,202.52,202.72,Medium
2021-12-03,Goldman Sachs,GS,194.77,195.6,195.1,195.12,17896628,0.007174,0.2691113711448261,202.44,202.55,Medium
2021-12-06,Goldman Sachs,GS,200.16,200.36,199.25,199.3,7044796,0.021413,0.2780677587773565,202.4,202.38,Medium
2021-12-07,Goldman Sachs,GS,196.9,201.53,197.79,199.29,19435125,-8.2e-05,0.27727107351384006,202.54,202.22,Medium
2021-12-08,Goldman Sachs,GS,202.75,203.69,199.33,200.92,8634606,0.00821,0.2768420460223633,202.7,202.08,Medium
2021-12-09,Goldman Sachs,GS,203.26,204.52,203.01,203.38,14424439,0.012216,0.2789313882110154,202.95,201.95,Medium
2021-12-10,Goldman Sachs,GS,207.04,207.56,205.4,206.09,22020937,0.013357,0.2700978073841222,203.18,201.81,Medium
2021-12-13,Goldman Sachs,GS,202.99,203.96,202.17,203.06,21963204,-0.014739,0.2711085406697015,203.16,201.68,Medium
2021-12-14,Goldman Sachs,GS,201.12,201.27,199.58,200.63,13171710,-0.011959,0.26915880665346487,203.11,201.55,Medium
2021-12-15,Goldman Sachs,GS,196.2,199.46,197.75,198.5,6205490,-0.01059,0.2537237161630194,203.13,201.41,Medium
2021-12-16,Goldman Sachs,GS,204.19,205.63,204.42,204.59,13673767,0.030651,0.25540176280319477,203.27,201.31,Medium
2021-12-17,Goldman Sachs,GS,207.16,206.86,206.06,206.28,19106899,0.008281,0.25287737602596905,203.45,201.23,Medium
2021-12-20,Goldman Sachs,GS,208.14,209.89,206.97,207.84,15213565,0.007574,0.25069708818731823,203.54,201.19,Medium
2021-12-21,Goldman Sachs,GS,207.39,209.55,207.78,209.1,16204210,0.006045,0.24631279828582422,203.54,201.17,Medium
2021-12-22,Goldman Sachs,GS,204.87,207.81,204.71,204.81,19314335,-0.020523,0.23954862249399905,203.4,201.1,Medium
2021-12-23,Goldman Sachs,GS,210.25,214.14,209.23,211.12,19796645,0.030801,0.2448296149651554,203.43,201.06,Medium
2021-12-24,Goldman Sachs,GS,211.81,213.6,211.65,212.77,13792359,0.007824,0.24034279515326185,203.44,201.02,Medium
2021-12-27,Goldman Sachs,GS,213.62,215.49,212.17,215.25,6830121,0.011666,0.23680566272807493,203.49,201.0,Medium
2021-12-28,Goldman Sachs,GS,209.97,209.84,206.97,209.33,13481108,-0.027527,0.2502175824645698,203.39,200.95,Medium
2021-12-29,Goldman Sachs,GS,213.13,212.49,209.95,211.95,7196048,0.012556,0.24176169814064488,203.46,200.93,Medium
2021-12-30,Goldman Sachs,GS,213.06,210.89,210.41,210.82,21152833,-0.005332,0.2365252558183689,203.43,200.88,Medium
2021-12-31,Goldman Sachs,GS,204.97,207.22,206.22,206.49,12693822,-0.020554,0.23664222308006636,203.3,200.82,Medium
2022-01-03,Goldman Sachs,GS,204.23,203.79,201.59,203.45,21855053,-0.014743,0.23849063014298913,203.12,200.75,Medium
2022-01-04,Goldman Sachs,GS,200.28,199.96,199.44,199.45,9051981,-0.019642,0.24469729638786586,202.9,200.67,Medium
2022-01-05,Goldman Sachs,GS,194.91,197.35,195.42,195.48,8365419,-0.019908,0.24480780057551418,202.65,200.6,Medium
2022-01-06,Goldman Sachs,GS,194.82,196.44,194.36,195.72,24411951,0.001231,0.24484487921668796,202.39,200.53,Medium
2022-01-07,Goldman Sachs,GS,193.53,195.83,194.01,194.58,12382055,-0.005813,0.2453141579404129,202.21,200.48,Medium
2022-01-10,Goldman Sachs,GS,195.15,195.71,194.74,195.66,12179297,0.005539,0.24564803562720275,202.01,200.43,Medium
2022-01-11,Goldman Sachs,GS,201.08,201.36,199.95,200.88,23307818,0.026672,0.2572362668767829,201.97,200.43,Medium
2022-01-12,Goldman Sachs,GS,201.89,200.98,199.05,200.53,9626193,-0.001762,0.25287926149746537,202.06,200.42,Medium
2022-01-13,Goldman Sachs,GS,194.56,195.13,189.43,193.49,21828271,-0.035076,0.2705405246803977,201.9,200.37,Medium
2022-01-14,Goldman Sachs,GS,191.25,193.18,192.67,192.81,14178401,-0.003533,0.26988621722396666,201.77,200.3,Medium
2022-01-17,Goldman Sachs,GS,195.71,198.09,195.41,196.49,5552914,0.019072,0.2683335819963267,201.77,200.26,Medium
2022-01-18,Goldman Sachs,GS,197.55,197.98,195.16,196.27,11319844,-0.001076,0.26834086208392655,201.68,200.21,Medium
2022-01-19,Goldman Sachs,GS,200.32,203.0,200.97,201.06,5084918,0.024362,0.2767789707269859,201.58,200.19,Medium
2022-01-20,Goldman Sachs,GS,202.49,203.23,200.79,202.55,6852733,0.007411,0.2753080495656733,201.6,200.17,Medium
2022-01-21,Goldman Sachs,GS,195.06,197.91,195.98,196.74,21877381,-0.028672,0.28439870435817205,201.57,200.12,Medium
2022-01-24,Goldman Sachs,GS,198.27,199.68,195.79,197.13,17716439,0.002004,0.2816978584533927,201.6,200.07,Medium
2022-01-25,Goldman Sachs,GS,196.22,199.4,195.61,198.11,6838800,0.004955,0.28015452765980725,201.59,200.01,Medium
2022-01-26,Goldman Sachs,GS,199.88,202.13,200.74,201.54,5945231,0.017292,0.28287120834035245,201.54,199.98,Medium
2022-01-27,Goldman Sachs,GS,208.46,208.08,206.91,207.37,11205222,0.028934,0.2813288465039716,201.68,200.0,Medium
2022-01-28,Goldman Sachs,GS,212.41,210.79,210.2,210.39,12338159,0.014573,0.28340462310832626,201.79,200.01,Medium
2022-01-31,Goldman Sachs,GS,211.6,213.08,210.38,211.91,20374056,0.007215,0.2833320871980198,201.97,200.01,Medium
2022-02-01,Goldman Sachs,GS,214.17,215.04,213.9,214.22,6791752,0.010927,0.2844684837308903,202.18,200.02,Medium
2022-02-02,Goldman Sachs,GS,214.69,214.27,210.09,213.71,19245493,-0.002368,0.2773299091077953,202.46,200.07,Medium
2022-02-03,Goldman Sachs,GS,209.15,208.98,206.95,208.85,18772453,-0.02276,0.27165719463250015,202.64,200.11,Medium
2022-02-04,Goldman Sachs,GS,208.65,210.75,208.23,209.05,14676770,0.000931,0.2706166591605691,202.84,200.14,Medium
2022-02-07,Goldman Sachs,GS,209.8,211.84,208.73,210.31,12015210,0.006031,0.2689122454376726,203.08,200.18,Medium
2022-02-08,Goldman Sachs,GS,204.76,207.29,206.14,206.38,17396419,-0.018678,0.2623659748644354,203.22,200.2,Medium
2022-02-09,Goldman Sachs,GS,210.99,211.57,209.94,210.75,14258293,0.02117,0.26718879764448117,203.5,200.24,Medium
2022-02-10,Goldman Sachs,GS,214.04,216.07,212.73,214.14,10437054,0.016112,0.2707125120806586,203.91,200.29,Medium
2022-02-11,Goldman Sachs,GS,209.12,210.33,207.41,209.58,9245254,-0.021325,0.27124626069858654,204.2,200.34,Medium
2022-02-14,Goldman Sachs,GS,213.07,214.4,212.47,214.14,10764465,0.021788,0.27389903679462024,204.5,200.39,Medium
2022-02-15,Goldman Sachs,GS,212.2,213.81,212.07,213.16,18815167,-0.004578,0.26701923643838466,204.78,200.4,Medium
2022-02-16,Goldman Sachs,GS,211.26,211.11,209.66,210.61,23588311,-0.011982,0.26222163956848843,204.97,200.42,Medium
2022-02-17,Goldman Sachs,GS,215.19,217.82,212.97,214.25,22432030,0.017275,0.2655845796562227,205.19,200.48,Medium
2022-02-18,Goldman Sachs,GS,213.78,215.68,212.75,214.13,24040292,-0.000526,0.26447302330486155,205.35,200.52,Medium
2022-02-21,Goldman Sachs,GS,220.12,222.31,217.42,220.6,11091298,0.030187,0.27567200463431807,205.7,200.62,Medium
2022-02-22,Goldman Sachs,GS,216.77,219.49,215.8,217.69,12697029,-0.013154,0.27153553036958106,206.04,200.71,Medium
2022-02-23,Goldman Sachs,GS,212.81,212.67,211.07,211.82,14040544,-0.026993,0.2847637360125178,206.31,200.75,Medium
2022-02-24,Goldman Sachs,GS,210.97,211.91,209.14,210.94,19922463,-0.004139,0.2630669620364813,206.43,200.77,Medium
2022-02-25,Goldman Sachs,GS,214.02,213.72,212.33,213.62,6689701,0.012707,0.26376403810054067,206.58,200.78,Medium
2022-02-28,Goldman Sachs,GS,210.94,211.4,207.67,210.56,19434783,-0.014323,0.2644512212376207,206.64,200.77,Medium
2022-03-01,Goldman Sachs,GS,206.62,207.17,205.85,206.94,17479373,-0.017214,0.2703870572676805,206.59,200.75,Medium
2022-03-02,Goldman Sachs,GS,207.28,208.94,208.29,208.49,21308439,0.007506,0.2625209422509585,206.67,200.74,Medium
2022-03-03,Goldman Sachs,GS,201.26,205.17,201.55,202.27,20293414,-0.029829,0.2768386083225861,206.49,200.69,Medium
2022-03-04,Goldman Sachs,GS,204.56,204.84,201.41,203.42,11669638,0.005654,0.2633847351740482,206.3,200.66,Medium
2022-03-07,Goldman Sachs,GS,202.56,204.21,202.09,203.3,24345324,-0.000559,0.26342542047965456,206.06,200.62,Medium
2022-03-08,Goldman Sachs,GS,203.2,204.09,201.5,203.62,6083991,0.00157,0.26318435019724273,205.95,200.61,Medium
2022-03-09,Goldman Sachs,GS,196.53,198.06,196.14,197.65,7659316,-0.029323,0.27268865240553175,205.66,200.55,Medium
2022-03-10,Goldman Sachs,GS,201.51,202.9,202.58,202.74,10849421,0.025755,0.2698471474476898,205.5,200.55,Medium
2022-03-11,Goldman Sachs,GS,202.12,204.64,198.87,202.9,16149975,0.000792,0.26603756212957663,205.43,200.56,Medium
2022-03-14,Goldman Sachs,GS,206.84,209.74,203.95,205.11,12168778,0.010897,0.2672453792332124,205.46,200.58,Medium
2022-03-15,Goldman Sachs,GS,210.41,210.72,208.27,209.72,16863239,0.022441,0.27369693198650885,205.67,200.66,Medium
2022-03-16,Goldman Sachs,GS,206.3,209.73,204.31,206.85,12015806,-0.013685,0.2762979400059492,205.9,200.71,Medium
2022-03-17,Goldman Sachs,GS,212.47,213.35,209.54,211.33,9238763,0.021658,0.27580917713630737,206.21,200.81,Medium
2022-03-18,Goldman Sachs,GS,207.93,212.1,207.45,208.09,7405710,-0.015296,0.2795924990397572,206.48,200.89,Medium
2022-03-21,Goldman Sachs,GS,204.98,204.57,201.78,203.6,14819893,-0.021599,0.2858105371091258,206.64,200.97,Medium
2022-03-22,Goldman Sachs,GS,213.11,212.39,207.84,210.78,8697089,0.035283,0.2991588193525537,206.83,201.09,Medium
2022-03-23,Goldman Sachs,GS,216.21,215.24,214.98,215.1,22998764,0.020495,0.2987670546132487,207.13,201.22,Medium
2022-03-24,Goldman Sachs,GS,223.36,224.61,222.49,223.26,7460233,0.037918,0.31470407717834853,207.72,201.36,High
2022-03-25,Goldman Sachs,GS,223.83,226.2,221.01,223.05,22062559,-0.00095,0.30727037956247755,208.33,201.5,High
2022-03-28,Goldman Sachs,GS,222.25,224.08,222.19,222.23,21569598,-0.003657,0.3020226663201931,208.84,201.66,High
2022-03-29,Goldman Sachs,GS,221.14,224.65,221.11,223.19,24168784,0.004323,0.30159035382534466,209.38,201.81,High
2022-03-30,Goldman Sachs,GS,221.65,223.32,222.3,222.37,17026872,-0.003663,0.29926381177515127,209.81,201.96,Medium
2022-03-31,Goldman Sachs,GS,219.9,221.85,219.57,220.96,23067960,-0.006377,0.29660227343953977,210.17,202.11,Medium
2022-04-01,Goldman Sachs,GS,218.26,219.55,213.73,219.0,5588245,-0.008862,0.2980036576933822,210.62,202.23,Medium
2022-04-04,Goldman Sachs,GS,221.75,219.93,218.23,219.78,5524293,0.003571,0.2849882386108181,211.07,202.4,Medium
2022-04-05,Goldman Sachs,GS,217.65,218.79,215.52,216.43,24166720,-0.01523,0.28588498777556426,211.44,202.54,Medium
2022-04-06,Goldman Sachs,GS,214.36,214.06,211.92,213.89,6727039,-0.011734,0.27665454968718795,211.68,202.68,Medium
2022-04-07,Goldman Sachs,GS,215.51,216.29,213.65,214.64,7215632,0.003477,0.27643224391855653,211.83,202.81,Medium
2022-04-08,Goldman Sachs,GS,210.82,213.74,211.51,212.83,15035712,-0.008418,0.2752531945072918,211.88,202.91,Medium
2022-04-11,Goldman Sachs,GS,216.76,218.24,215.14,215.97,8003236,0.014759,0.2749892032639426,211.96,203.05,Medium
2022-04-12,Goldman Sachs,GS,217.03,217.52,213.88,216.02,18120758,0.000206,0.2695493430481124,212.0,203.18,Medium
2022-04-13,Goldman Sachs,GS,212.69,215.11,213.54,215.1,21032720,-0.004229,0.2694497094121455,212.02,203.29,Medium
2022-04-14,Goldman Sachs,GS,216.96,218.79,213.93,216.14,24537323,0.004814,0.2530116751513313,212.17,203.44,Medium
2022-04-15,Goldman Sachs,GS,210.42,213.08,207.96,211.93,16219493,-0.019474,0.26051698072131835,212.23,203.56,Medium
2022-04-18,Goldman Sachs,GS,208.18,212.03,208.17,210.25,22048145,-0.007896,0.2618843587214627,212.23,203.65,Medium
2022-04-19,Goldman Sachs,GS,210.78,212.7,207.96,209.39,9826507,-0.00411,0.26234147601995966,212.29,203.76,Medium
2022-04-20,Goldman Sachs,GS,208.26,209.6,206.37,209.31,13984284,-0.000386,0.2461210725650397,212.26,203.85,Medium
2022-04-21,Goldman Sachs,GS,214.19,215.87,213.99,214.96,9466582,0.026992,0.24718118034655723,212.27,203.99,Medium
2022-04-22,Goldman Sachs,GS,210.1,210.36,207.74,209.06,10775982,-0.027431,0.2615638604368625,212.26,204.11,Medium
2022-04-25,Goldman Sachs,GS,214.43,217.0,212.96,214.76,14703857,0.027252,0.27099684722522843,212.28,204.28,Medium
2022-04-26,Goldman Sachs,GS,216.35,218.76,216.35,216.55,16116861,0.008312,0.2646064218711672,212.34,204.43,Medium
2022-04-27,Goldman Sachs,GS,220.77,223.56,220.77,220.99,23988380,0.020544,0.26646241599911,212.55,204.61,Medium
